Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2018","2018","7021","Annual value","USD","142","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2019","2019","7021","Annual value","USD","151","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2020","2020","7021","Annual value","USD","169","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","USD","214.6","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","263.8","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","1996","1996","7021","Annual value","USD","304","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","1997","1997","7021","Annual value","USD","269","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","1998","1998","7021","Annual value","USD","269","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","1999","1999","7021","Annual value","USD","265","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2000","2000","7021","Annual value","USD","284","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2001","2001","7021","Annual value","USD","311","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2002","2002","7021","Annual value","USD","331","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2003","2003","7021","Annual value","USD","304","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2004","2004","7021","Annual value","USD","317","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2005","2005","7021","Annual value","USD","306","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2006","2006","7021","Annual value","USD","313","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2007","2007","7021","Annual value","USD","346","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2008","2008","7021","Annual value","USD","348","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2009","2009","7021","Annual value","USD","309","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2010","2010","7021","Annual value","USD","373","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","1999","1999","7021","Annual value","USD","87","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2000","2000","7021","Annual value","USD","196","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2001","2001","7021","Annual value","USD","82","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2002","2002","7021","Annual value","USD","295","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2003","2003","7021","Annual value","USD","120","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2004","2004","7021","Annual value","USD","116","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2005","2005","7021","Annual value","USD","130","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2006","2006","7021","Annual value","USD","167","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2007","2007","7021","Annual value","USD","191","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2008","2008","7021","Annual value","USD","132","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2009","2009","7021","Annual value","USD","117","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2010","2010","7021","Annual value","USD","185","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2011","2011","7021","Annual value","USD","245","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2012","2012","7021","Annual value","USD","621","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2013","2013","7021","Annual value","USD","188","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2014","2014","7021","Annual value","USD","137","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2015","2015","7021","Annual value","USD","120","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2016","2016","7021","Annual value","USD","117","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2017","2017","7021","Annual value","USD","147","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2018","2018","7021","Annual value","USD","230","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2019","2019","7021","Annual value","USD","220","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2020","2020","7021","Annual value","USD","436","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2021","2021","7021","Annual value","USD","393.3","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","0118","Millet","2022","2022","7021","Annual value","USD","440.9","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","1991","1991","7021","Annual value","USD","1907","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","1992","1992","7021","Annual value","USD","1929","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","1993","1993","7021","Annual value","USD","1900","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","1994","1994","7021","Annual value","USD","2019","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","1995","1995","7021","Annual value","USD","2061","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","1996","1996","7021","Annual value","USD","2061","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","1997","1997","7021","Annual value","USD","2072","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01270","Mushrooms and truffles","1998","1998","7021","Annual value","USD","2227","A","Official figure"
