Date,Contract,High,Low,Average
2023-12-19,SF24,1328.75,1309.5,1319.125
2023-12-20,SF24,1321.75,1305.5,1313.625
2023-12-21,SF24,1310.0,1295.0,1302.5
2023-12-22,SF24,1308.0,1294.0,1301.0
2023-12-26,SF24,1314.5,1296.0,1305.25
2023-12-27,SF24,1318.75,1303.0,1310.875
2023-12-28,SF24,1324.25,1303.0,1313.625
2023-12-29,SF24,1311.75,1292.25,1302.0
2024-01-02,SF24,1289.5,1266.0,1277.75
2024-01-03,SF24,1275.25,1268.0,1271.625
2024-01-04,SF24,1274.25,1260.25,1267.25
2024-01-05,SF24,1261.25,1249.75,1255.5
2024-01-08,SF24,1252.75,1233.25,1243.0
2024-01-09,SF24,1243.0,1228.75,1235.875
2024-01-10,SF24,1241.5,1228.75,1235.125
2024-01-11,SF24,1235.5,1231.25,1233.375
2024-01-12,SH24,1246.75,1203.0,1224.875
2024-01-16,SH24,1237.75,1220.75,1229.25
2024-01-17,SH24,1231.0,1205.0,1218.0
2024-01-18,SH24,1216.0,1201.0,1208.5
2024-01-19,SH24,1227.0,1210.75,1218.875
2024-01-22,SH24,1225.75,1209.5,1217.625
2024-01-23,SH24,1240.5,1221.5,1231.0
2024-01-24,SH24,1246.0,1235.25,1240.625
2024-01-25,SH24,1247.5,1215.5,1231.5
2024-01-26,SH24,1230.75,1208.5,1219.625
2024-01-29,SH24,1212.5,1191.5,1202.0
2024-01-30,SH24,1221.25,1187.75,1204.5
2024-01-31,SH24,1223.0,1206.75,1214.875
2024-02-01,SH24,1221.75,1199.5,1210.625
2024-02-02,SH24,1208.25,1186.75,1197.5
2024-02-05,SH24,1198.5,1179.5,1189.0
2024-02-06,SH24,1205.5,1193.75,1199.625
2024-02-07,SH24,1202.0,1179.25,1190.625
2024-02-08,SH24,1204.75,1180.5,1192.625
2024-02-09,SH24,1198.0,1181.5,1189.75
2024-02-12,SH24,1196.75,1182.5,1189.625
2024-02-13,SH24,1197.5,1183.0,1190.25
2024-02-14,SH24,1190.0,1168.25,1179.125
2024-02-15,SH24,1174.75,1160.25,1167.5
2024-02-16,SH24,1173.75,1162.25,1168.0
2024-02-20,SH24,1188.5,1174.0,1181.25
2024-02-21,SH24,1179.25,1157.5,1168.375
2024-02-22,SH24,1167.25,1146.75,1157.0
